date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,latitude,longitude,District
2025-10-06,25.42,30.3,21.64,16.07,20.28,12.06,78.16,Dharmapuri
2025-10-07,26.06,30.47,22.38,12.2,19.72,12.06,78.16,Dharmapuri
2025-10-08,26.1,29.93,23.06,7.33,15.87,12.06,78.16,Dharmapuri
2025-10-09,25.85,30.05,22.15,6.56,20.01,12.06,78.16,Dharmapuri
2025-10-10,25.32,29.16,21.99,9.44,19.54,12.06,78.16,Dharmapuri
2025-10-11,25.4,30.5,21.92,13.08,20.15,12.06,78.16,Dharmapuri
2025-10-12,25.42,29.79,21.25,6.48,21.27,12.06,78.16,Dharmapuri
2025-10-13,25.7,30.29,22.78,13.18,20.01,12.06,78.16,Dharmapuri
2025-10-14,24.87,29.39,21.82,10.94,15.41,12.06,78.16,Dharmapuri
2025-10-15,24.3,28.34,21.33,16.83,14.27,12.06,78.16,Dharmapuri
2025-10-16,24.29,27.92,21.49,10.77,16.1,12.06,78.16,Dharmapuri
2025-10-17,25.39,29.72,22.97,16.8,14.52,12.06,78.16,Dharmapuri
2025-10-18,25.26,28.8,22.9,9.68,13.17,12.06,78.16,Dharmapuri
2025-10-19,25.19,29.11,22.91,17.02,16.63,12.06,78.16,Dharmapuri
2025-10-20,24.73,28.53,22.54,11.86,13.55,12.06,78.16,Dharmapuri
2025-10-21,23.96,27.4,21.75,27.03,2.42,12.06,78.16,Dharmapuri
2025-10-22,24.03,26.66,22.37,28.3,6.39,12.06,78.16,Dharmapuri
2025-10-23,24.61,28.58,21.96,8.57,15.01,12.06,78.16,Dharmapuri
2025-10-24,24.24,27.47,21.71,2.69,8.61,12.06,78.16,Dharmapuri
2025-10-25,25.2,29.33,21.52,4.03,17.64,12.06,78.16,Dharmapuri
2025-10-26,24.82,28.02,22.26,2.59,14.18,12.06,78.16,Dharmapuri
2025-10-27,23.22,25.5,21.64,13.53,5.66,12.06,78.16,Dharmapuri
2025-10-28,23.5,27.44,21.06,0.97,4.97,12.06,78.16,Dharmapuri
2025-10-29,23.97,28.8,19.55,0.42,16.94,12.06,78.16,Dharmapuri
2025-10-30,24.69,29.04,19.93,0.9,19.26,12.06,78.16,Dharmapuri
2025-10-31,25.54,29.79,20.45,0.17,21.62,12.06,78.16,Dharmapuri
2025-11-01,25.71,30.15,20.47,0.19,21.51,12.06,78.16,Dharmapuri
2025-11-02,25.12,29.34,20.3,0.64,20.33,12.06,78.16,Dharmapuri
2025-11-03,25.93,29.85,22.21,6.16,18.92,12.06,78.16,Dharmapuri
2025-11-04,25.42,29.0,21.75,5.84,13.69,12.06,78.16,Dharmapuri
2025-11-05,25.24,29.42,22.12,22.53,14.92,12.06,78.16,Dharmapuri
2025-11-06,23.66,25.89,22.26,25.41,6.69,12.06,78.16,Dharmapuri
2025-11-07,24.06,27.66,21.41,3.02,15.24,12.06,78.16,Dharmapuri
2025-11-08,23.72,28.2,20.42,1.77,15.48,12.06,78.16,Dharmapuri
2025-11-09,22.94,27.54,18.26,0.01,21.04,12.06,78.16,Dharmapuri
2025-11-10,23.59,27.72,18.76,0.2,20.43,12.06,78.16,Dharmapuri
2025-11-11,24.04,28.4,20.77,0.51,-999.0,12.06,78.16,Dharmapuri
2025-11-12,23.49,27.87,19.88,2.18,-999.0,12.06,78.16,Dharmapuri
2025-11-13,23.51,28.12,20.2,3.37,-999.0,12.06,78.16,Dharmapuri
2025-11-14,-999.0,-999.0,-999.0,-999.0,-999.0,12.06,78.16,Dharmapuri
2025-11-15,-999.0,-999.0,-999.0,-999.0,-999.0,12.06,78.16,Dharmapuri
2025-11-16,-999.0,-999.0,-999.0,-999.0,-999.0,12.06,78.16,Dharmapuri
2025-01-01,22.41,27.2,18.96,0.0,18.84,11.6,78.61,Salem
2025-01-02,21.86,26.95,17.85,0.0,17.29,11.6,78.61,Salem
2025-01-03,20.65,24.98,17.04,0.0,18.65,11.6,78.61,Salem
2025-01-04,20.88,26.66,15.79,0.0,19.99,11.6,78.61,Salem
2025-01-05,21.14,26.82,16.46,0.0,20.79,11.6,78.61,Salem
2025-01-06,20.91,26.98,15.76,0.0,18.86,11.6,78.61,Salem
2025-01-07,21.4,27.29,16.15,0.0,16.71,11.6,78.61,Salem
2025-01-08,20.91,26.61,16.12,0.0,18.06,11.6,78.61,Salem
2025-01-09,21.24,26.93,16.14,0.0,12.69,11.6,78.61,Salem
2025-01-10,22.32,27.99,17.56,0.08,10.22,11.6,78.61,Salem
2025-01-11,22.5,28.05,18.73,0.01,8.3,11.6,78.61,Salem
2025-01-12,22.99,28.38,18.3,0.26,12.55,11.6,78.61,Salem
2025-01-13,23.99,29.47,21.18,2.12,10.6,11.6,78.61,Salem
2025-01-14,23.46,28.01,20.27,0.16,13.46,11.6,78.61,Salem
2025-01-15,22.5,26.68,19.53,0.12,14.1,11.6,78.61,Salem
2025-01-16,22.06,26.85,18.53,0.0,15.5,11.6,78.61,Salem
2025-01-17,21.55,27.2,17.58,0.0,14.42,11.6,78.61,Salem
2025-01-18,22.08,26.25,18.42,5.22,8.48,11.6,78.61,Salem
2025-01-19,23.2,27.27,20.46,4.74,11.02,11.6,78.61,Salem
2025-01-20,22.67,28.72,18.57,0.07,18.97,11.6,78.61,Salem
2025-01-21,21.66,28.01,16.41,0.0,20.89,11.6,78.61,Salem
2025-01-22,22.48,28.73,17.56,0.0,13.03,11.6,78.61,Salem
2025-01-23,22.36,29.06,17.54,0.0,17.9,11.6,78.61,Salem
2025-01-24,21.84,28.44,16.45,0.0,20.26,11.6,78.61,Salem
2025-01-25,22.11,28.97,17.75,0.0,17.66,11.6,78.61,Salem
2025-01-26,21.22,28.65,15.57,0.0,21.76,11.6,78.61,Salem
2025-01-27,22.16,29.64,16.86,0.0,21.96,11.6,78.61,Salem
2025-01-28,21.97,29.74,15.57,0.0,20.53,11.6,78.61,Salem
2025-01-29,22.16,30.13,15.71,0.0,21.98,11.6,78.61,Salem
2025-01-30,23.39,30.62,17.04,0.02,16.42,11.6,78.61,Salem
2025-01-31,24.95,30.95,20.61,0.04,17.98,11.6,78.61,Salem
2025-02-01,25.3,31.91,20.84,0.34,19.77,11.6,78.61,Salem
2025-02-02,24.6,32.52,19.51,0.1,22.55,11.6,78.61,Salem
2025-02-03,23.24,31.73,17.28,0.0,23.07,11.6,78.61,Salem
2025-02-04,23.05,32.05,15.93,0.0,22.36,11.6,78.61,Salem
2025-02-05,23.38,31.61,18.18,0.0,22.32,11.6,78.61,Salem
2025-02-06,23.24,31.55,17.49,0.0,22.39,11.6,78.61,Salem
2025-02-07,23.17,31.97,17.39,0.0,23.3,11.6,78.61,Salem
2025-02-08,23.62,31.6,17.27,0.0,19.13,11.6,78.61,Salem
2025-02-09,23.85,31.4,18.17,0.0,20.42,11.6,78.61,Salem
2025-02-10,23.88,31.81,18.22,0.0,19.58,11.6,78.61,Salem
2025-02-11,23.67,32.52,17.39,0.0,24.19,11.6,78.61,Salem
2025-02-12,24.05,33.51,18.16,0.0,24.59,11.6,78.61,Salem
2025-02-13,23.76,33.96,16.96,0.0,24.53,11.6,78.61,Salem
2025-02-14,23.76,34.11,16.34,0.0,24.01,11.6,78.61,Salem
2025-02-15,24.61,34.24,17.44,0.0,23.16,11.6,78.61,Salem
2025-02-16,24.65,33.62,18.13,0.0,23.7,11.6,78.61,Salem
2025-02-17,24.81,33.46,19.36,0.0,22.66,11.6,78.61,Salem
2025-02-18,24.6,33.69,18.68,0.0,23.26,11.6,78.61,Salem
2025-02-19,24.92,34.56,18.19,0.0,23.83,11.6,78.61,Salem
2025-02-20,25.19,34.48,19.3,0.0,23.48,11.6,78.61,Salem
2025-02-21,25.35,34.34,18.96,0.0,23.43,11.6,78.61,Salem
2025-02-22,25.95,34.86,20.16,0.0,23.35,11.6,78.61,Salem
2025-02-23,25.81,35.11,19.0,0.0,23.79,11.6,78.61,Salem
2025-02-24,25.5,34.3,19.06,0.0,23.98,11.6,78.61,Salem
2025-02-25,25.72,33.6,19.36,0.0,21.68,11.6,78.61,Salem
2025-02-26,26.16,34.12,20.94,0.01,22.5,11.6,78.61,Salem
2025-02-27,25.57,34.63,18.67,0.2,24.16,11.6,78.61,Salem
2025-02-28,25.66,33.12,18.78,2.49,19.79,11.6,78.61,Salem
2025-03-01,26.61,33.43,21.92,3.53,17.51,11.6,78.61,Salem
2025-03-02,27.23,34.66,22.13,0.25,21.96,11.6,78.61,Salem
2025-03-03,27.21,35.27,22.05,0.0,22.0,11.6,78.61,Salem
2025-03-04,27.35,36.7,21.38,0.0,20.27,11.6,78.61,Salem
2025-03-05,26.92,34.84,21.54,0.0,21.24,11.6,78.61,Salem
2025-03-06,28.04,38.03,19.36,0.0,23.56,11.6,78.61,Salem
2025-03-07,27.4,37.37,19.55,0.0,25.19,11.6,78.61,Salem
2025-03-08,27.23,37.21,19.85,0.0,23.86,11.6,78.61,Salem
2025-03-09,26.02,35.4,19.06,0.0,24.95,11.6,78.61,Salem
2025-03-10,26.2,35.54,18.46,0.04,25.3,11.6,78.61,Salem
2025-03-11,25.96,32.01,21.93,16.53,10.37,11.6,78.61,Salem
2025-03-12,26.61,32.16,23.01,8.42,10.66,11.6,78.61,Salem
2025-03-13,27.95,36.51,22.1,0.61,25.41,11.6,78.61,Salem
2025-03-14,27.44,36.77,21.0,0.0,25.53,11.6,78.61,Salem
2025-03-15,27.53,36.87,21.02,0.0,26.75,11.6,78.61,Salem
2025-03-16,27.9,35.73,21.96,0.0,24.01,11.6,78.61,Salem
2025-03-17,28.67,35.76,23.6,0.05,23.38,11.6,78.61,Salem
2025-03-18,28.45,35.42,23.69,0.04,23.14,11.6,78.61,Salem
2025-03-19,28.61,36.66,23.19,0.1,25.07,11.6,78.61,Salem
2025-03-20,28.5,36.75,22.54,0.05,25.99,11.6,78.61,Salem
2025-03-21,28.85,36.75,23.12,0.02,23.06,11.6,78.61,Salem
2025-03-22,29.07,36.7,23.42,0.09,21.16,11.6,78.61,Salem
2025-03-23,28.17,33.85,23.87,1.08,20.82,11.6,78.61,Salem
2025-03-24,28.41,35.98,23.22,0.15,22.81,11.6,78.61,Salem
2025-03-25,28.27,37.57,21.92,0.24,24.44,11.6,78.61,Salem
2025-03-26,28.68,37.79,20.85,0.05,25.23,11.6,78.61,Salem
2025-03-27,29.81,38.58,22.1,0.0,23.9,11.6,78.61,Salem
2025-03-28,29.91,38.99,22.95,0.0,23.34,11.6,78.61,Salem
2025-03-29,29.28,39.3,21.46,0.0,24.74,11.6,78.61,Salem
2025-03-30,28.88,38.74,20.51,0.0,23.69,11.6,78.61,Salem
2025-03-31,28.66,37.77,21.38,0.0,24.23,11.6,78.61,Salem
2025-04-01,28.35,36.32,21.82,0.0,19.71,11.6,78.61,Salem
2025-04-02,29.32,36.96,22.92,0.15,23.01,11.6,78.61,Salem
2025-04-03,28.25,34.7,23.66,7.61,12.82,11.6,78.61,Salem
2025-04-04,29.29,37.67,22.2,0.17,21.78,11.6,78.61,Salem
2025-04-05,29.5,37.33,23.15,3.05,21.23,11.6,78.61,Salem
2025-04-06,30.32,37.91,24.22,2.18,23.8,11.6,78.61,Salem
2025-04-07,29.39,36.92,24.46,2.39,23.88,11.6,78.61,Salem
2025-04-08,29.28,36.96,23.39,0.0,24.57,11.6,78.61,Salem
2025-04-09,29.59,37.88,22.06,0.0,25.79,11.6,78.61,Salem
2025-04-10,30.21,36.58,24.71,0.16,20.72,11.6,78.61,Salem
2025-04-11,30.73,38.2,24.95,8.88,19.64,11.6,78.61,Salem
2025-04-12,29.78,37.2,24.61,7.21,24.1,11.6,78.61,Salem
2025-04-13,30.81,38.84,24.49,0.27,18.72,11.6,78.61,Salem
2025-04-14,30.02,38.05,24.15,0.78,22.58,11.6,78.61,Salem
2025-04-15,28.81,36.04,23.09,5.02,22.84,11.6,78.61,Salem
2025-04-16,29.84,37.72,23.85,0.96,19.98,11.6,78.61,Salem
2025-04-17,29.93,36.67,24.17,0.21,21.59,11.6,78.61,Salem
2025-04-18,30.27,36.23,24.86,0.08,19.53,11.6,78.61,Salem
2025-04-19,31.68,38.77,25.25,0.02,21.08,11.6,78.61,Salem
2025-04-20,30.74,36.75,25.75,0.01,22.68,11.6,78.61,Salem
2025-04-21,29.75,35.47,25.22,0.01,23.01,11.6,78.61,Salem
2025-04-22,30.33,38.47,23.62,0.04,23.36,11.6,78.61,Salem
2025-04-23,29.99,37.37,23.5,0.13,25.23,11.6,78.61,Salem
2025-04-24,30.95,37.65,24.67,0.0,24.9,11.6,78.61,Salem
2025-04-25,31.45,38.23,26.04,0.01,24.6,11.6,78.61,Salem
2025-04-26,29.82,35.23,25.79,0.13,22.35,11.6,78.61,Salem
2025-04-27,29.13,34.52,24.73,0.53,22.7,11.6,78.61,Salem
2025-04-28,29.61,34.86,25.31,0.13,22.63,11.6,78.61,Salem
2025-04-29,31.38,38.86,24.63,0.08,23.36,11.6,78.61,Salem
2025-04-30,31.39,38.48,25.2,0.02,22.51,11.6,78.61,Salem
2025-05-01,31.13,37.2,25.81,0.17,18.36,11.6,78.61,Salem
2025-05-02,31.1,36.93,25.9,1.68,18.62,11.6,78.61,Salem
2025-05-03,31.35,38.03,26.31,0.7,23.87,11.6,78.61,Salem
2025-05-04,31.25,37.21,26.53,2.56,23.61,11.6,78.61,Salem
2025-05-05,28.2,31.45,25.51,7.92,19.06,11.6,78.61,Salem
2025-05-06,29.7,35.58,25.09,0.81,21.43,11.6,78.61,Salem
2025-05-07,28.24,31.87,25.51,5.73,20.38,11.6,78.61,Salem
2025-05-08,28.94,34.67,24.62,4.5,21.66,11.6,78.61,Salem
2025-05-09,29.95,37.11,24.1,0.71,24.84,11.6,78.61,Salem
2025-05-10,30.18,37.66,24.54,0.4,22.36,11.6,78.61,Salem
2025-05-11,30.01,35.47,25.25,0.46,23.92,11.6,78.61,Salem
2025-05-12,30.48,35.59,25.85,0.76,22.83,11.6,78.61,Salem
2025-05-13,29.17,34.34,25.69,2.69,21.43,11.6,78.61,Salem
2025-05-14,29.33,34.12,25.49,4.25,21.52,11.6,78.61,Salem
2025-05-15,28.61,33.06,25.32,6.31,21.66,11.6,78.61,Salem
2025-05-16,29.15,34.99,24.82,4.1,19.12,11.6,78.61,Salem
2025-05-17,28.76,35.12,23.26,21.53,12.47,11.6,78.61,Salem
2025-05-18,25.87,27.93,24.44,41.64,18.83,11.6,78.61,Salem
2025-05-19,28.15,34.31,23.05,3.44,15.78,11.6,78.61,Salem
2025-05-20,27.34,30.42,24.66,16.97,16.62,11.6,78.61,Salem
2025-05-21,27.45,33.38,23.28,1.87,19.05,11.6,78.61,Salem
2025-05-22,28.39,33.75,23.41,0.0,20.13,11.6,78.61,Salem
2025-05-23,28.87,34.64,23.8,3.23,21.62,11.6,78.61,Salem
2025-05-24,28.5,33.19,24.67,1.68,14.67,11.6,78.61,Salem
2025-05-25,27.14,30.82,24.21,3.75,13.61,11.6,78.61,Salem
2025-05-26,28.2,33.93,23.8,0.77,13.61,11.6,78.61,Salem
2025-05-27,28.36,32.28,24.0,0.36,15.48,11.6,78.61,Salem
2025-05-28,29.22,34.45,24.99,0.1,17.01,11.6,78.61,Salem
2025-05-29,28.74,34.54,24.39,0.56,14.39,11.6,78.61,Salem
2025-05-30,27.04,31.27,24.05,0.4,12.03,11.6,78.61,Salem
2025-05-31,28.95,35.84,23.15,0.0,17.1,11.6,78.61,Salem
2025-06-01,29.69,36.54,23.7,0.06,24.16,11.6,78.61,Salem
2025-06-02,29.82,37.19,23.12,0.07,23.93,11.6,78.61,Salem
2025-06-03,29.07,35.67,24.72,1.17,22.0,11.6,78.61,Salem
2025-06-04,29.43,36.64,23.08,0.92,24.02,11.6,78.61,Salem
2025-06-05,30.24,37.61,23.33,0.06,24.8,11.6,78.61,Salem
2025-06-06,30.58,37.64,24.19,0.14,21.84,11.6,78.61,Salem
2025-06-07,29.93,34.95,25.37,0.4,22.73,11.6,78.61,Salem
2025-06-08,29.58,33.84,25.56,3.33,23.76,11.6,78.61,Salem
2025-06-09,28.28,32.73,25.12,9.16,20.34,11.6,78.61,Salem
2025-06-10,28.53,34.05,24.48,8.11,21.81,11.6,78.61,Salem
2025-06-11,27.65,31.64,24.39,5.91,13.79,11.6,78.61,Salem
2025-06-12,27.72,33.04,24.5,3.0,18.8,11.6,78.61,Salem
2025-06-13,27.96,33.34,24.07,2.76,19.28,11.6,78.61,Salem
2025-06-14,27.73,32.64,23.63,4.55,15.23,11.6,78.61,Salem
2025-06-15,27.11,31.98,23.67,0.16,17.37,11.6,78.61,Salem
2025-06-16,27.6,33.68,23.81,0.01,16.72,11.6,78.61,Salem
2025-06-17,27.62,32.8,23.01,0.86,17.2,11.6,78.61,Salem
2025-06-18,28.4,34.49,23.3,3.61,21.29,11.6,78.61,Salem
2025-06-19,28.44,33.95,24.33,0.42,20.56,11.6,78.61,Salem
2025-06-20,28.94,35.61,24.09,2.49,23.48,11.6,78.61,Salem
2025-06-21,28.67,34.35,23.79,0.17,18.63,11.6,78.61,Salem
2025-06-22,28.69,34.89,23.89,3.07,21.35,11.6,78.61,Salem
2025-06-23,28.49,35.44,23.76,0.12,15.04,11.6,78.61,Salem
2025-06-24,28.31,34.77,23.01,0.0,20.32,11.6,78.61,Salem
2025-06-25,27.89,32.98,23.93,1.12,14.61,11.6,78.61,Salem
2025-06-26,28.51,34.44,23.69,0.09,15.41,11.6,78.61,Salem
2025-06-27,28.33,34.05,24.11,0.12,18.39,11.6,78.61,Salem
2025-06-28,28.82,35.17,24.32,2.55,20.75,11.6,78.61,Salem
2025-06-29,29.07,35.12,24.75,0.07,19.64,11.6,78.61,Salem
2025-06-30,28.66,34.38,23.59,0.0,16.48,11.6,78.61,Salem
2025-07-01,28.58,34.06,24.14,0.0,16.37,11.6,78.61,Salem
2025-07-02,28.78,35.38,23.82,1.0,16.62,11.6,78.61,Salem
2025-07-03,28.03,34.87,23.08,0.52,12.23,11.6,78.61,Salem
2025-07-04,28.13,34.17,23.26,0.0,18.72,11.6,78.61,Salem
2025-07-05,29.14,36.08,23.17,0.0,18.85,11.6,78.61,Salem
2025-07-06,29.59,36.5,24.22,0.08,18.47,11.6,78.61,Salem
2025-07-07,29.42,35.53,24.35,0.0,16.34,11.6,78.61,Salem
2025-07-08,30.15,37.13,24.29,0.01,18.79,11.6,78.61,Salem
2025-07-09,30.37,37.35,24.19,0.0,21.11,11.6,78.61,Salem
2025-07-10,30.34,36.82,24.52,0.24,20.24,11.6,78.61,Salem
2025-07-11,30.47,36.68,25.07,0.14,21.34,11.6,78.61,Salem
2025-07-12,29.98,35.82,25.73,0.03,20.34,11.6,78.61,Salem
2025-07-13,28.33,32.24,25.18,1.32,19.76,11.6,78.61,Salem
2025-07-14,29.15,36.14,23.64,0.06,19.36,11.6,78.61,Salem
2025-07-15,29.04,34.78,24.33,0.01,20.02,11.6,78.61,Salem
2025-07-16,29.49,35.81,24.85,4.8,19.43,11.6,78.61,Salem
2025-07-17,28.47,34.4,24.07,2.39,20.13,11.6,78.61,Salem
2025-07-18,28.45,33.92,24.28,0.7,16.97,11.6,78.61,Salem
2025-07-19,27.45,32.78,23.44,4.52,14.9,11.6,78.61,Salem
2025-07-20,26.64,32.28,22.54,0.49,13.86,11.6,78.61,Salem
2025-07-21,27.48,33.84,21.89,1.26,14.66,11.6,78.61,Salem
2025-07-22,29.13,36.57,22.96,0.43,16.61,11.6,78.61,Salem
2025-07-23,28.7,34.32,23.87,0.25,16.02,11.6,78.61,Salem
2025-07-24,29.38,35.31,23.83,0.02,14.65,11.6,78.61,Salem
2025-07-25,29.0,35.36,24.1,0.05,11.93,11.6,78.61,Salem
2025-07-26,28.43,34.01,23.91,0.04,13.66,11.6,78.61,Salem
2025-07-27,29.32,35.83,23.99,0.0,16.79,11.6,78.61,Salem
2025-07-28,30.21,38.01,23.34,0.0,18.57,11.6,78.61,Salem
2025-07-29,30.64,38.29,23.74,0.0,20.46,11.6,78.61,Salem
2025-07-30,31.03,38.61,23.97,0.0,20.73,11.6,78.61,Salem
2025-07-31,30.58,37.1,25.46,3.25,18.98,11.6,78.61,Salem
2025-08-01,30.09,36.69,25.11,2.77,19.08,11.6,78.61,Salem
2025-08-02,28.34,33.27,24.96,6.19,18.8,11.6,78.61,Salem
2025-08-03,27.2,30.82,24.6,3.81,15.46,11.6,78.61,Salem
2025-08-04,27.32,31.41,23.76,6.51,15.59,11.6,78.61,Salem
2025-08-05,27.47,32.65,24.02,9.63,18.2,11.6,78.61,Salem
2025-08-06,28.06,33.64,23.42,6.41,20.51,11.6,78.61,Salem
2025-08-07,28.08,32.95,23.6,0.57,17.45,11.6,78.61,Salem
2025-08-08,26.82,30.59,23.99,7.65,17.17,11.6,78.61,Salem
2025-08-09,26.2,30.71,23.06,1.39,13.57,11.6,78.61,Salem
2025-08-10,25.9,29.1,23.6,20.05,12.0,11.6,78.61,Salem
2025-08-11,26.97,32.6,22.46,0.77,10.14,11.6,78.61,Salem
2025-08-12,27.2,33.22,23.09,0.83,11.24,11.6,78.61,Salem
2025-08-13,26.74,31.42,22.8,0.17,15.51,11.6,78.61,Salem
2025-08-14,27.43,34.33,22.34,0.54,14.66,11.6,78.61,Salem
2025-08-15,27.61,34.74,22.1,2.04,11.56,11.6,78.61,Salem
2025-08-16,26.9,32.24,23.08,0.33,17.3,11.6,78.61,Salem
2025-08-17,26.42,30.61,23.45,3.29,11.71,11.6,78.61,Salem
2025-08-18,27.07,32.74,22.7,0.31,12.55,11.6,78.61,Salem
2025-08-19,27.88,34.85,22.69,0.01,23.63,11.6,78.61,Salem
2025-08-20,28.22,34.99,22.49,0.0,23.87,11.6,78.61,Salem
2025-08-21,29.16,35.86,22.79,0.39,24.29,11.6,78.61,Salem
2025-08-22,28.08,32.83,24.35,4.13,12.98,11.6,78.61,Salem
2025-08-23,27.27,31.55,24.08,2.48,15.19,11.6,78.61,Salem
2025-08-24,28.81,35.26,23.71,2.14,23.99,11.6,78.61,Salem
2025-08-25,28.22,33.85,23.74,0.55,24.6,11.6,78.61,Salem
2025-08-26,29.67,36.1,24.07,0.09,19.68,11.6,78.61,Salem
2025-08-27,28.59,34.23,24.33,0.87,11.17,11.6,78.61,Salem
2025-08-28,28.03,33.49,23.91,0.93,14.51,11.6,78.61,Salem
2025-08-29,28.18,35.33,22.84,0.48,21.59,11.6,78.61,Salem
2025-08-30,29.34,36.71,23.26,0.35,21.16,11.6,78.61,Salem
2025-08-31,28.84,34.81,24.49,6.79,15.09,11.6,78.61,Salem
2025-09-01,27.96,33.44,23.95,1.63,14.3,11.6,78.61,Salem
2025-09-02,29.13,36.29,23.63,0.25,18.84,11.6,78.61,Salem
2025-09-03,28.28,34.82,23.68,0.41,10.76,11.6,78.61,Salem
2025-09-04,29.14,34.9,23.91,0.04,20.64,11.6,78.61,Salem
2025-09-05,29.73,35.77,24.29,0.05,20.15,11.6,78.61,Salem
2025-09-06,30.07,36.82,24.91,5.05,21.3,11.6,78.61,Salem
2025-09-07,27.89,31.92,24.83,4.98,17.34,11.6,78.61,Salem
2025-09-08,28.08,34.26,23.92,7.96,20.84,11.6,78.61,Salem
2025-09-09,28.23,33.32,24.47,4.74,18.48,11.6,78.61,Salem
2025-09-10,27.26,31.13,23.83,32.94,19.14,11.6,78.61,Salem
2025-09-11,26.88,30.86,23.31,3.32,22.99,11.6,78.61,Salem
2025-09-12,26.57,30.13,23.67,11.07,19.61,11.6,78.61,Salem
2025-09-13,27.49,31.71,23.45,0.36,18.97,11.6,78.61,Salem
2025-09-14,28.07,34.17,23.28,0.18,22.9,11.6,78.61,Salem
2025-09-15,28.52,34.84,23.39,1.8,20.04,11.6,78.61,Salem
2025-09-16,27.5,32.31,24.12,3.45,14.81,11.6,78.61,Salem
2025-09-17,26.51,30.02,24.17,8.98,13.95,11.6,78.61,Salem
2025-09-18,26.5,30.41,23.52,14.74,18.36,11.6,78.61,Salem
2025-09-19,25.94,30.29,23.09,30.68,9.87,11.6,78.61,Salem
2025-09-20,26.51,31.96,22.61,1.41,15.73,11.6,78.61,Salem
2025-09-21,26.11,29.59,23.03,1.54,20.73,11.6,78.61,Salem
2025-09-22,26.4,30.21,23.61,1.86,18.64,11.6,78.61,Salem
2025-09-23,27.45,33.0,23.29,0.44,15.52,11.6,78.61,Salem
2025-09-24,27.85,34.01,23.23,1.95,19.13,11.6,78.61,Salem
2025-09-25,27.16,33.4,22.71,9.86,18.82,11.6,78.61,Salem
2025-09-26,27.28,33.46,22.81,0.05,19.35,11.6,78.61,Salem
2025-09-27,27.09,33.3,22.44,1.14,20.28,11.6,78.61,Salem
2025-09-28,27.03,33.77,22.09,0.56,18.26,11.6,78.61,Salem
2025-09-29,27.96,34.46,22.6,0.0,14.95,11.6,78.61,Salem
2025-09-30,27.64,33.97,22.14,0.0,17.16,11.6,78.61,Salem
2025-10-01,27.41,32.1,23.02,2.68,18.08,11.6,78.61,Salem
2025-10-02,27.31,31.94,23.64,4.07,21.48,11.6,78.61,Salem
2025-10-03,27.44,31.38,24.08,7.38,18.28,11.6,78.61,Salem
2025-10-04,27.0,31.06,23.53,9.26,12.47,11.6,78.61,Salem
2025-10-05,26.96,32.26,22.75,15.92,19.59,11.6,78.61,Salem
2025-10-06,27.09,31.78,22.89,12.08,21.06,11.6,78.61,Salem
2025-10-07,27.33,32.28,23.84,7.58,16.31,11.6,78.61,Salem
2025-10-08,27.04,31.6,23.75,4.55,13.54,11.6,78.61,Salem
2025-10-09,26.86,31.99,23.28,6.38,17.57,11.6,78.61,Salem
2025-10-10,26.59,31.67,22.69,6.26,17.87,11.6,78.61,Salem
2025-10-11,26.85,32.06,22.96,9.56,15.82,11.6,78.61,Salem
2025-10-12,26.73,31.18,23.1,6.21,21.29,11.6,78.61,Salem
2025-10-13,26.73,31.91,23.44,11.0,18.08,11.6,78.61,Salem
2025-10-14,26.21,31.04,23.09,8.08,16.48,11.6,78.61,Salem
2025-10-15,25.43,29.23,22.55,32.51,11.69,11.6,78.61,Salem
2025-10-16,25.29,27.77,23.58,13.97,4.3,11.6,78.61,Salem
2025-10-17,26.09,28.93,24.29,11.8,13.82,11.6,78.61,Salem
2025-10-18,26.11,29.08,24.3,11.95,12.48,11.6,78.61,Salem
2025-10-19,26.22,29.93,24.22,13.51,12.3,11.6,78.61,Salem
2025-10-20,26.11,30.03,24.05,17.72,8.53,11.6,78.61,Salem
2025-10-21,24.82,26.75,23.3,128.71,4.11,11.6,78.61,Salem
2025-10-22,25.54,28.86,23.7,38.8,9.44,11.6,78.61,Salem
2025-10-23,26.1,30.29,23.0,6.0,17.7,11.6,78.61,Salem
2025-10-24,25.2,28.31,22.94,2.67,10.71,11.6,78.61,Salem
2025-10-25,26.34,30.83,22.59,4.16,15.76,11.6,78.61,Salem
2025-10-26,25.61,28.39,23.59,2.64,12.95,11.6,78.61,Salem
2025-10-27,24.28,26.41,22.61,8.46,7.61,11.6,78.61,Salem
2025-10-28,25.01,28.93,22.16,0.31,10.13,11.6,78.61,Salem
2025-10-29,25.69,30.52,21.12,0.95,20.58,11.6,78.61,Salem
2025-10-30,26.42,31.1,21.69,0.57,19.74,11.6,78.61,Salem
2025-10-31,27.13,31.87,22.67,0.1,20.67,11.6,78.61,Salem
2025-11-01,27.0,31.81,22.57,0.16,21.49,11.6,78.61,Salem
2025-11-02,26.66,31.3,22.08,1.45,20.2,11.6,78.61,Salem
2025-11-03,27.38,31.96,23.29,9.55,16.48,11.6,78.61,Salem
2025-11-04,26.89,31.06,23.19,6.01,16.58,11.6,78.61,Salem
2025-11-05,26.76,30.63,23.97,8.16,16.91,11.6,78.61,Salem
2025-11-06,25.66,28.77,23.31,10.12,9.07,11.6,78.61,Salem
